Uigwe,BEEN, illegally looted
Uigwe,INCLUDE, details of various cultural activities
Uigwe,INCLUDE, details of other activities
Uigwe,FURTHERMORE_INCLUDE, details of various other activities
Uigwe,WERE, written
Uigwe,INCLUDE, details of various activities including construction techniques for royal buildings
Uigwe,FURTHERMORE_INCLUDE, details
North Korea,RETAINED, ability
Uigwe,COMPRISE, collection
Uigwe,INCLUDE, details of various other cultural activities including construction techniques
Uigwe,FURTHERMORE_INCLUDE, details of other activities
Uigwe,CAN, can translated in number of ways
Uigwe,FURTHERMORE_INCLUDE, details of other cultural activities including construction techniques
South Korea,FORMALLY_REQUEST, return of additional property held in Japan
Uigwe,WERE_BROUGHT_TO, Bibliothèque nationale de France
Uigwe,INCLUDE, details
Uigwe,WERE, then brought to Bibliothèque nationale de France
South Korea,REQUEST, return of property held in Japan
Uigwe,WERE, then brought
Uigwe,INCLUDE, details of various other activities including construction techniques for buildings
South Korea,REQUEST, return of cultural property held in Japan
Uigwe,FURTHERMORE_INCLUDE, details of other activities including construction techniques for buildings
Uigwe,INCLUDE, details of various other cultural activities including construction techniques for buildings
Uigwe,FURTHERMORE_INCLUDE, details of other activities including construction techniques
South Korea,FORMALLY_REQUEST, return of additional property held
Uigwe,INCLUDE, details of cultural activities including construction techniques for buildings
Uigwe,FURTHERMORE_INCLUDE, details of various cultural activities
South Korea,REQUEST, return of additional cultural property held in Japan
Uigwe,INCLUDE, details of various other cultural activities including construction techniques for royal buildings
Uigwe,INCLUDE, details of other activities including construction techniques
Uigwe,INCLUDE, details of other cultural activities
Uigwe,INCLUDE, details of other activities including construction techniques for buildings
South Korea,FORMALLY_REQUEST, return of additional cultural property held in Japan
Uigwe,INCLUDE, details of various cultural activities including construction techniques
Uigwe,INCLUDE, details of other cultural activities including construction techniques
Uigwe,WERE, brought
Uigwe,HAD, had mistakenly classified
South Korea,REQUEST, return of additional property held in Japan
Uigwe,CAN, can translated
Uigwe,INCLUDE, details of various cultural activities including construction techniques for royal buildings
Uigwe,FURTHERMORE_INCLUDE, details of other activities including construction techniques for royal buildings
South Korea,REQUEST, return of cultural property
Uigwe,FURTHERMORE_INCLUDE, details including construction techniques for buildings
Uigwe,FURTHERMORE_INCLUDE, details of various cultural activities including construction techniques for buildings
Uigwe,FURTHERMORE_INCLUDE, details of various other cultural activities
Uigwe,FURTHERMORE_INCLUDE, details of various cultural activities including construction techniques
Uigwe,FURTHERMORE_INCLUDE, details of cultural activities including construction techniques for buildings
Uigwe,INCLUDE, details of various other activities including construction techniques for royal buildings
Uigwe,FURTHERMORE_INCLUDE, details of various activities including construction techniques
Uigwe,FURTHERMORE_INCLUDE, details of cultural activities including construction techniques
Uigwe,INCLUDE, details of various other cultural activities
Uigwe,FURTHERMORE_INCLUDE, details of activities
Uigwe,FURTHERMORE_INCLUDE, details of other cultural activities
South Korea,FORMALLY_REQUEST, return of cultural property
Uigwe,DRAWN_BY, hand
Uigwe,BEEN, looted
Uigwe,FURTHERMORE_INCLUDE, details including construction techniques for royal buildings
South Korea,REQUEST, return of property held
Uigwe,INCLUDE, details of cultural activities including construction techniques for royal buildings
Uigwe,INCLUDE, details of other cultural activities including construction techniques for buildings
Uigwe,FURTHERMORE_INCLUDE, details of various other activities including construction techniques for royal buildings
Japan,RETURN, Chosun Ilbo 2008
Uigwe,INCLUDE, details of activities
Uigwe,INCLUDE, details of cultural activities including construction techniques
Changdeokgung Palace,IS_IN, Seoul
South Korea,REQUEST, return of additional property
Uigwe,FURTHERMORE_INCLUDE, details of various other cultural activities including construction techniques for buildings
South Korea,FORMALLY_REQUEST, return of cultural property held in Japan
Uigwe,FURTHERMORE_INCLUDE, details of various activities including construction techniques for royal buildings
Uigwe,INCLUDE, details of various cultural activities including construction techniques for buildings
Uigwe,INCLUDE, details including construction techniques for buildings
South Korea,FORMALLY_REQUEST, return of additional property
South Korea,FORMALLY_REQUEST, return of cultural property held
Uigwe,FURTHERMORE_INCLUDE, details of various other cultural activities including construction techniques
Uigwe,IS_IN, France
Uigwe,INCLUDE, details of various activities including construction techniques
Uigwe,WERE_BROUGHT_TO, Bibliothèque nationale de France
Uigwe,FURTHERMORE_INCLUDE, details including construction techniques
Uigwe,RETURNED_BY, Japan
Uigwe,FURTHERMORE_INCLUDE, details of various other activities including construction techniques
Uigwe,INCLUDE, details of various activities
Uigwe,FURTHERMORE_INCLUDE, details of other cultural activities including construction techniques for buildings
Uigwe,FURTHERMORE_INCLUDE, details of cultural activities
Uigwe,FURTHERMORE_INCLUDE, details of activities including construction techniques for royal buildings
Uigwe,INCLUDE, details including construction techniques for royal buildings
South Korea,REQUEST, return of property
Uigwe,INCLUDE, details of activities including construction techniques
Uigwe,WERE, then brought to Bibliothèque nationale de France
Japan,RETURN, Uigwe
South Korea,REQUEST, return of additional cultural property held
Uigwe,INCLUDE, details including construction techniques
Japan,TO_PALACE_IS, Lee 2011b
Japan,TO_PALACE_IS, Lee 2011b
Uigwe,INCLUDE, details of various activities including construction techniques for buildings
Uigwe,FURTHERMORE_INCLUDE, details of other cultural activities including construction techniques for royal buildings
Uigwe,CAN, can translated in number
Uigwe,INCLUDE, details of activities including construction techniques for royal buildings
Uigwe,INCLUDE, details of cultural activities
South Korea,REQUEST, return
South Korea,REQUEST, return of additional property held
South Korea,FORMALLY_REQUEST, return
Uigwe,FURTHERMORE_INCLUDE, details of various other activities including construction techniques for buildings
Uigwe,INCLUDE, details of activities including construction techniques for buildings
Becchina,USED, false provenance for other artefacts
Becchina,SIMILAR_FALSE_PROVENANCE_FOR, USA 2012
Becchina,OF, gallery located in Basel
Becchina,IS, Italian
Becchina,USED, similar false provenance
Becchina,USED, similar false provenance for artefacts
Becchina,SIMILAR_FALSE_PROVENANCE_FOR, artefacts
Medici,IS, Italian
8 January,WAY_FOR, looted vessel
Becchina,HAD_DEVISED, false provenance
Becchina,USED, similar false provenance for other artefacts
Becchina,FALSE_PROVENANCE_FOR, USA 2012
8 January,WAY_FOR, vessel
Becchina,FALSE_PROVENANCE_FOR, artefacts
Becchina,SIMILAR_FALSE_PROVENANCE_FOR, USA 2012
Becchina,USED, false provenance for artefacts
Giacomo Medici,ILLEGAL_EXPORT_OF, goods
Giacomo Medici,CONSPIRACY_TO, traffic
Becchina,FALSE_PROVENANCE_FOR, other artefacts
Becchina,'S_GALLERY_IS, Antike Kunst Palladion
Haug,INHERITED, piece
8 January,WAY_FOR, looted ancient vessel
20 June,DISTRICT_OF, Ohio
Becchina,SIMILAR_FALSE_PROVENANCE_FOR, other artefacts
Becchina,FALSE_PROVENANCE_FOR, USA 2012
8 January,WAY_FOR, ancient vessel
Becchina,USED, false provenance
Giacomo Medici,EXPORT_OF, goods
Medici,HAD_TAKEN, piece
Perches,WAS_CHARGED_WITH, theft
Perches,STATED_ACCORDING_TO, Miller 1989
Perches,WAS_CHARGED_WITH, theft of national treasure
Perches,STATED_ACCORDING_TO, Attorney General Enrique Alvarez del Castillo
Pakal,IN, intact tomb
Marjorie,ARTIFACTS_'S, Museum
Perches,WAS, charged
Perches,STATED_ACCORDING_TO, Miller 1989
Pakal,BESIDES, funerary mask
Palenque,WITHIN, Temple of Inscriptions
Perches,WAS_CHARGED_WITH, theft of treasure
Pakal,HAS, funerary objects
Savoca,BE_IMPLICATED_IN, theft
Operation Geryon,WAS, in objects name given to investigation into armed theft from castle
Operation Geryon,WAS, in looted objects name given by Carabinieri to investigation into theft of eight antiquities
Operation Geryon,WAS, in objects name given by Italian Carabinieri to investigation into armed theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, in objects name given
Operation Geryon,WAS, name given by Italian Carabinieri to investigation into theft
Operation Geryon,WAS, in objects name given by Italian Carabinieri to investigation into theft of eight antiquities
Camera,WAS, In August 1995 killed in car crash
Operation Geryon,WAS, name given by Italian Carabinieri to investigation into theft from castle of Melfi
Operation Geryon,WAS, in objects name given by Italian Carabinieri to investigation into theft of eight antiquities from castle
Operation Geryon,WAS, in looted objects name given by Carabinieri to investigation from castle of Melfi
Operation Geryon,WAS, in looted objects name given by Carabinieri to investigation into armed theft from castle of Melfi
Camera,HAS, Rome apartment
Operation Geryon,WAS, in objects name given to investigation into theft from castle
Operation Geryon,WAS, name given by Italian Carabinieri to investigation into theft of eight antiquities from castle
Operation Geryon,WAS, name given to investigation into theft of eight antiquities from castle
Operation Geryon,WAS, in objects name given by Carabinieri to investigation into armed theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, name given by Italian Carabinieri to investigation into armed theft from castle of Melfi
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri
Operation Geryon,WAS, in looted objects name given to investigation into theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, in looted objects name given by Carabinieri to investigation into armed theft of eight antiquities from castle
Operation Geryon,WAS, in looted objects name given to investigation into armed theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, in objects name given to investigation into armed theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, in objects name given by Carabinieri to investigation into armed theft from castle
Operation Geryon,WAS, name given by Italian Carabinieri to investigation into armed theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, in objects name given by Italian Carabinieri to investigation into theft from castle
Operation Geryon,WAS, in looted objects name given to investigation from castle
Operation Geryon,WAS, in looted objects name given by Carabinieri to investigation into theft
Operation Geryon,WAS, name given by Carabinieri to investigation into theft of eight antiquities
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri to investigation into armed theft of eight antiquities from castle
Operation Geryon,WAS, name given by Carabinieri to investigation into armed theft from castle of Melfi
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri to investigation into armed theft from castle
Savoca,WAS, citizen
Operation Geryon,WAS, closed
Camera,WAS_KILLED_WHILE_IN, car crash
Operation Geryon,WAS, in objects name given by Carabinieri to investigation from castle of Melfi
Operation Geryon,GIVEN_BY, Italian Carabinieri
Operation Geryon,WAS, name given by Italian Carabinieri to investigation
Operation Geryon,WAS, in objects name given by Carabinieri
Operation Geryon,WAS, name given by Carabinieri to investigation into armed theft of eight antiquities from castle of Melfi
Operation Geryon,GIVEN_TO, investigation into theft
Operation Geryon,WAS, in objects name given to investigation into armed theft of eight antiquities from castle
Operation Geryon,WAS, in looted objects name given by Carabinieri to investigation into armed theft
Operation Geryon,WAS, name given by Italian Carabinieri to investigation into theft from castle
Zicchi,TO, apartment
Operation Geryon,GIVEN_TO, investigation into armed theft of eight antiquities from castle of Melfi
Carabinieri,PARTICIPATE_IN, raid
Operation Geryon,GIVEN_TO, investigation into armed theft of eight antiquities from castle
Operation Geryon,WAS, in objects name given to investigation into theft
Operation Geryon,WAS, in objects name given by Italian Carabinieri to investigation
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri to investigation from castle of Melfi
Operation Geryon,WAS, in objects name given by Carabinieri to investigation
Operation Geryon,WAS, name given to investigation into armed theft
Operation Geryon,WAS, in objects name given by Italian Carabinieri to investigation into armed theft of eight antiquities from castle
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri to investigation into armed theft from castle of Melfi
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri to investigation into theft from castle
Operation Geryon,WAS, name given to investigation into theft from castle of Melfi
Operation Geryon,WAS, in objects name given by Italian Carabinieri to investigation into theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, in looted objects name given to investigation into theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, name given to investigation into theft
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri to investigation
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri to investigation into theft of eight antiquities
Operation Geryon,WAS, name given by Italian Carabinieri to investigation into theft of eight antiquities from castle
Operation Geryon,WAS, in objects name given by Carabinieri to investigation into armed theft
Camera,OF, dealings
Camera,WAS, In August 1995 killed while on his way
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri
Operation Geryon,WAS, name given by Carabinieri to investigation into armed theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, in looted objects name given by Carabinieri to investigation into theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, in looted objects name given to investigation into armed theft of eight antiquities
Operation Geryon,WAS, in looted objects name given by Carabinieri to investigation into theft from castle of Melfi
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri to investigation into armed theft of eight antiquities from castle
Operation Geryon,WAS, name given by Italian Carabinieri to investigation into theft of eight antiquities
Operation Geryon,WAS, name given by Carabinieri to investigation into theft of eight antiquities
Operation Geryon,WAS, in looted objects name given to investigation into theft from castle
Operation Geryon,WAS, name
Operation Geryon,WAS, name given
Operation Geryon,WAS, name given to investigation into theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, name given by Carabinieri to investigation from castle
Operation Geryon,WAS_NAME_IN, looted objects
Operation Geryon,WAS, in looted objects name given to investigation from castle of Melfi
Operation Geryon,WAS, in looted objects name given by Carabinieri to investigation into armed theft of eight antiquities
Operation Geryon,WAS, name given by Italian Carabinieri to investigation into armed theft of eight antiquities
Operation Geryon,WAS, in objects name given by Italian Carabinieri to investigation into theft
Operation Geryon,WAS, in objects name given by Italian Carabinieri to investigation into armed theft of eight antiquities
Operation Geryon,WAS, in looted objects name given by Carabinieri to investigation into armed theft of eight antiquities from castle
Operation Geryon,WAS, name given by Italian Carabinieri to investigation into theft
Operation Geryon,WAS, in objects name given by Carabinieri to investigation into armed theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, in objects name given by Italian Carabinieri to investigation into armed theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, in looted objects name given to investigation into theft
Camera,WAS, killed while on his way
Operation Geryon,WAS, in objects name given by Italian Carabinieri to investigation into theft of eight antiquities from castle
Operation Geryon,WAS, in objects name given by Carabinieri to investigation into theft of eight antiquities
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri to investigation into armed theft
Operation Geryon,WAS, in objects name given to investigation into armed theft from castle of Melfi
Operation Geryon,WAS, in objects name given to investigation into theft of eight antiquities
Operation Geryon,WAS, in objects name given by Italian Carabinieri to investigation into theft of eight antiquities
Operation Geryon,WAS, name given by Italian Carabinieri to investigation into theft of eight antiquities
Operation Geryon,WAS, name given to investigation into armed theft from castle of Melfi
Camera,WAS_KILLED_IN, car crash
Operation Geryon,WAS, name given to investigation into theft of eight antiquities
Operation Geryon,WAS, name given by Italian Carabinieri to investigation into theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, in objects name given by Italian Carabinieri to investigation into theft from castle of Melfi
Operation Geryon,WAS, in objects name given by Italian Carabinieri to investigation from castle of Melfi
Camera,WAS_KILLED_IN, August 1995
Operation Geryon,WAS, name given by Carabinieri to investigation into theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, name given by Italian Carabinieri to investigation into theft from castle
Operation Geryon,WAS, in looted objects name given to investigation into theft from castle of Melfi
Operation Geryon,WAS, name given by Italian Carabinieri to investigation
Operation Geryon,WAS, in looted objects name given to investigation
Operation Geryon,WAS, in looted objects name given to investigation into armed theft of eight antiquities from castle
Operation Geryon,GIVEN_TO, investigation from castle
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri to investigation into armed theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri to investigation into armed theft
Operation Geryon,WAS, in objects name given by Italian Carabinieri to investigation into armed theft from castle
Operation Geryon,WAS, name given by Italian Carabinieri to investigation from castle
Operation Geryon,WAS, name given by Italian Carabinieri to investigation into armed theft of eight antiquities from castle
Operation Geryon,WAS, name given by Carabinieri to investigation into armed theft of eight antiquities from castle
Operation Geryon,WAS, in objects name given by Italian Carabinieri to investigation into armed theft
Operation Geryon,WAS, in looted objects name given by Carabinieri to investigation into theft of eight antiquities from castle
Operation Geryon,WAS, in objects name given by Italian Carabinieri to investigation into armed theft from castle of Melfi
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri to investigation into theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, in objects name given by Italian Carabinieri to investigation from castle
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri to investigation into theft of eight antiquities from castle
Camera,WAS, killed while
Operation Geryon,WAS, name given by Italian Carabinieri to investigation into armed theft from castle of Melfi
Operation Geryon,WAS, in looted objects name given to investigation into theft of eight antiquities from castle
Operation Geryon,GIVEN_TO, investigation into theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, in looted objects name given by Carabinieri to investigation into theft of eight antiquities from castle
Operation Geryon,GIVEN_TO, investigation into armed theft
Operation Geryon,WAS, name given by Italian Carabinieri to investigation into armed theft of eight antiquities from castle
Operation Geryon,WAS, in objects name given to investigation from castle of Melfi
Operation Geryon,WAS, name given to investigation into armed theft from castle
Operation Geryon,WAS, in objects name given to investigation into theft of eight antiquities from castle of Melfi
Operation Geryon,GIVEN_TO, investigation into armed theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri to investigation into theft from castle of Melfi
Operation Geryon,WAS, in looted objects name given by Carabinieri to investigation into theft from castle
Operation Geryon,WAS, in objects name given by Italian Carabinieri
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri to investigation into armed theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, name given by Italian Carabinieri to investigation into armed theft
Operation Geryon,WAS, name given to investigation into armed theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, name given by Italian Carabinieri to investigation into armed theft from castle
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri to investigation into theft
Carabinieri,WERE, invited
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri to investigation from castle
Camera,WAS_KILLED_WHILE_IN, August 1995
Savoca,WAS, Italian citizen
Operation Geryon,WAS, name given by Carabinieri to investigation into theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, in looted objects name given by Carabinieri to investigation into armed theft of eight antiquities from castle of Melfi
Carabinieri,WERE_INVITED, participate
Operation Geryon,WAS, in objects name given by Carabinieri to investigation into theft
Operation Geryon,WAS, in objects name given by Carabinieri to investigation into theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, name given by Carabinieri to investigation into armed theft of eight antiquities
Operation Geryon,WAS, name given by Italian Carabinieri to investigation from castle
Savoca,HAS, business transactions
Operation Geryon,WAS, in objects name given by Italian Carabinieri to investigation
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri to investigation from castle of Melfi
Operation Geryon,WAS, in objects name given to investigation into theft from castle of Melfi
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri to investigation into theft of eight antiquities
Operation Geryon,GIVEN_TO, investigation into theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, in objects name given by Carabinieri to investigation into armed theft of eight antiquities from castle
Operation Geryon,WAS, in objects name given by Italian Carabinieri to investigation into armed theft from castle of Melfi
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri to investigation into armed theft of eight antiquities
Operation Geryon,WAS, name given by Italian Carabinieri to investigation into theft of eight antiquities
Operation Geryon,WAS, name given by Carabinieri to investigation into theft of eight antiquities from castle
Operation Geryon,GIVEN_TO, investigation
Operation Geryon,WAS, in objects name given to investigation
Operation Geryon,WAS_NAME_IN, objects
Operation Geryon,WAS, in looted objects name given to investigation into armed theft
Operation Geryon,WAS, name given to investigation from castle of Melfi
Operation Geryon,WAS, in objects name given by Carabinieri to investigation into theft of eight antiquities
Operation Geryon,WAS, name given to investigation from castle
Operation Geryon,WAS, in looted objects name given by Carabinieri to investigation from castle
Operation Geryon,WAS, name given by Italian Carabinieri to investigation into theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, in objects name given by Italian Carabinieri to investigation into theft from castle of Melfi
Operation Geryon,GIVEN_TO, investigation into theft from castle of Melfi
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri to investigation from castle
Operation Geryon,WAS, name given to investigation into armed theft of eight antiquities
Operation Geryon,WAS, in objects name given by Italian Carabinieri to investigation from castle of Melfi
Camera,HAS, handwritten organigram of Italian antiquities trade
Operation Geryon,WAS, in objects name given by Carabinieri to investigation into armed theft of eight antiquities
Operation Geryon,WAS, name given by Italian Carabinieri to investigation into theft from castle of Melfi
Operation Geryon,WAS, name given by Italian Carabinieri to investigation into armed theft of eight antiquities
Operation Geryon,WAS, in looted objects name given by Carabinieri to investigation into armed theft of eight antiquities
Operation Geryon,WAS, in objects name given by Italian Carabinieri to investigation into armed theft of eight antiquities
Camera,WAS, killed in car crash while on his way
Operation Geryon,WAS, in objects name given by Italian Carabinieri to investigation into theft of eight antiquities from castle
Operation Geryon,WAS, name given to investigation into theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, name given by Italian Carabinieri to investigation into armed theft of eight antiquities from castle
Operation Geryon,WAS, in looted objects name given to investigation into armed theft from castle
Operation Geryon,GIVEN_BY, Carabinieri
Operation Geryon,WAS, in objects name given by Italian Carabinieri to investigation into armed theft from castle
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri to investigation into armed theft of eight antiquities
Operation Geryon,WAS, in looted objects name given to investigation into theft of eight antiquities
Operation Geryon,GIVEN_TO, investigation into theft of eight antiquities from castle
Operation Geryon,WAS, in objects name given by Carabinieri to investigation into armed theft of eight antiquities
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri to investigation into theft of eight antiquities from castle
Operation Geryon,WAS, in looted objects name given to investigation into armed theft from castle of Melfi
Operation Geryon,WAS, name given by Carabinieri to investigation from castle of Melfi
Operation Geryon,WAS, in looted objects name given by Carabinieri to investigation into theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, name given by Carabinieri to investigation into armed theft from castle
Operation Geryon,WAS, name given by Italian Carabinieri to investigation into armed theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, in objects name given by Italian Carabinieri to investigation into theft from castle
Operation Geryon,WAS, name given by Carabinieri to investigation
Savoca,WAS, Italian
Operation Geryon,WAS, in objects name given by Italian Carabinieri to investigation into armed theft of eight antiquities from castle
Operation Geryon,WAS, in objects name given by Italian Carabinieri to investigation into theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, in objects name given by Italian Carabinieri
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri to investigation into armed theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, name given by Italian Carabinieri to investigation into armed theft
Operation Geryon,WAS, name given by Italian Carabinieri to investigation into armed theft from castle
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri to investigation into theft
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri to investigation into theft from castle of Melfi
Operation Geryon,GIVEN_TO, investigation into theft from castle
Operation Geryon,WAS, name given by Carabinieri to investigation into theft of eight antiquities from castle
Operation Geryon,WAS, name given to investigation into theft from castle
Operation Geryon,WAS, in objects name given by Carabinieri to investigation into theft from castle
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri to investigation into armed theft of eight antiquities
Operation Geryon,WAS, name given by Carabinieri to investigation into armed theft
Operation Geryon,WAS, name given to investigation into armed theft of eight antiquities from castle
Operation Geryon,WAS, in objects name given by Carabinieri to investigation into armed theft of eight antiquities from castle
Savoca,BE, implicated
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri to investigation into theft of eight antiquities
Operation Geryon,WAS, in looted objects name given by Carabinieri to investigation
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri to investigation into armed theft from castle of Melfi
Operation Geryon,WAS, in looted objects name given by Italian Carabinieri to investigation into theft from castle
Operation Geryon,WAS, name given by Italian Carabinieri to investigation from castle of Melfi
Operation Geryon,WAS, in objects name given by Carabinieri to investigation into armed theft from castle of Melfi
Operation Geryon,WAS, in objects name given by Carabinieri to investigation into theft of eight antiquities from castle of Melfi
Operation Geryon,WAS, name given by Carabinieri to investigation into armed theft of eight antiquities
Operation Geryon,WAS, name given to investigation
Operation Geryon,WAS_CLOSED_IN, autumn 1995
Operation Geryon,WAS, name given by Italian Carabinieri to investigation into armed theft of eight antiquities from castle of Melfi
